0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,y
0.6740844169394671,0.20816239175720522,0.44094025226632555,0.32597367990478593,0.7409558050342663,0.4825141421376478,0.6132820226968912,0.5714907578350087,0.47995103768133385,0.22001443677810573,0.9923761118170266,0.39786789757116175,0.9978010939663031,0.9852632487875281,0.2715038660138589,0.36363636363636365,0.9978643253344411,0.9978643253344411,0.9959822251222703,0.40551583248212464,0
0.509701897517068,0.33231689779586354,0.3655217234098127,0.3580393393975041,0.8264332229779182,0.3394969611708103,0.6904172630012599,0.08735718114221333,0.42686844885187974,0.6171003599861652,0.9923761118170266,0.5842180459391143,0.9974750565553567,0.9852632487875281,0.25499638815314185,0.32954545454545453,0.9975380417049805,0.9975380417049805,0.9953478396152603,0.5910793326523663,0
0.6746290720792446,0.5765520142388898,0.15136553112807544,0.4880615901368108,0.5709634816248177,0.3582223561890185,0.27301009755948946,0.16717490743316415,0.4918347695713925,0.40968074569044793,0.9580686149936465,0.1895592922299154,0.9709024799945978,0.9214766356293034,0.6717232522674372,0.10227272727272728,0.9710497434224189,0.9710497434224189,0.9460047307033523,0.19407558733401437,0
0.40734480037244647,0.8584285513851029,0.8238845579462324,0.3045317911729653,0.43963298368920634,0.4907227598592923,0.5367567438445406,0.08577073478579839,0.5857107977540732,0.4500302696157864,0.9771283354510799,0.25521485877568967,0.9878986308539015,0.9564126865993834,0.5492415121598846,0.14772727272727273,0.988016492154362,0.988016492154362,0.9774702518510463,0.25978890023833845,1
0.46530995982916584,0.19750775790242336,0.3408487600228039,0.44358758346964594,0.4651632588787597,0.4937439651655767,0.6671887867764874,0.11160195634159248,0.3892710935963596,0.7355524688462355,0.9834815756035576,0.37303000329706565,0.989717687476787,0.9683328433418379,0.3163175214704239,0.36363636363636365,0.9897962210423282,0.9897962210423282,0.9807841609043317,0.37351038474633985,0
0.6839527717287619,0.5000024890242899,0.14401866763267196,0.5512155464745427,0.6965271893778104,0.5302588550513878,0.2956061615115032,0.536540036241979,0.6824677624012121,0.5520933198679484,0.9949174078780175,0.667611825475327,0.998694795218962,0.9901521988967996,0.18800331754822608,0.4318181818181819,0.9987541897784239,0.9987541897784239,0.997613502140296,0.6734763363976848,0
0.7825322467571305,0.6800146946031869,0.532506934536469,0.42867753895120936,0.4026602777766614,0.6475960271156139,0.6835273719238111,0.031398547675340505,0.529939610494078,0.6569229728848776,0.9390088945362133,0.08618529508737224,0.9534431238815544,0.8877309556067705,0.7627417930813074,0.07386363636363637,0.9536084003203514,0.9536084003203514,0.91379305136408,0.0888661899897855,0
0.5359186085678292,0.18454846978770784,0.29144244010489706,0.18227103636955663,0.15902519884745886,0.5751344394473885,0.5988215334272399,0.24190711374986082,0.48526909147363406,0.43611712946379644,0.9936467598475219,0.4997911858445984,0.9982094320829253,0.987703612025419,0.22781389624635295,0.39204545454545453,0.9982795954082998,0.9982795954082998,0.9967253624304819,0.5059584610146408,0
0.15863122856150225,0.2914967382429955,0.45891479200643703,0.8647913976374074,0.37803894158558954,0.5650074248158536,0.45165569910421144,0.3828481713512839,0.48211231168394797,0.28039249790561716,0.9402795425667088,0.08220683591603473,0.9539348178411049,0.8899451689237114,0.7169649784626912,0.10795454545454547,0.9540829946904757,0.9540829946904757,0.9145512930891252,0.08375893769152197,0
0.5220314316914156,0.129505395187972,0.4555981005121044,0.08867793877749484,0.3730460472124738,0.4629830516419978,0.5524468739932897,0.24734341894842152,0.32103885773532637,0.4486919494633828,0.9796696315120709,0.19953841081437523,0.9868107843468279,0.9611638908477129,0.36345881156860926,0.3465909090909091,0.9868893305253169,0.9868893305253169,0.9753435499608796,0.20292815798433778,0
0.9217160188199915,0.49880450677309135,0.7425268405332297,0.18252805148504544,0.24449480439744653,0.3562027305950842,0.3509085451000588,0.33949280412497895,0.5797669715076836,0.28237414547272227,0.9923761118170266,0.5313331135289594,0.9979044974170239,0.9852632487875281,0.27631966182411816,0.3068181818181818,0.997982973926972,0.997982973926972,0.9961664990076399,0.5366019748042219,0
0.5280031188004528,0.18593288493565524,0.3705317611488393,0.023944590287079508,0.3254690761197597,0.45106581321423944,0.5715079411727222,0.24242673174180418,0.3320380548011755,0.47214057804218323,0.9974587039390087,0.6328387734915926,0.9998058547455853,0.9950637639981661,0.11622120555421844,0.4829545454545455,0.9998516892593364,0.9998516892593364,0.9996797863631283,0.6397684712291454,1
0.013652814382404788,0.5836341643532625,0.3635429870212834,0.2948483932745581,0.3422460728970703,0.5302957086797335,0.27822070390669557,0.2859726271484408,0.42206458758891563,0.5501625476067361,0.991105463786531,0.25270908891086935,0.9957499071479217,0.9828269973663812,0.23353934237632856,0.7556818181818182,0.9958176371132802,0.9958176371132802,0.9921064317627761,0.26149131767109296,0
0.59621454956625,0.02582065962681873,0.5978950469130149,0.31031436869297546,0.31597504141191124,0.27854877009213397,0.5217181945255466,0.409754553248332,0.4708119319311648,0.18732240274779607,0.991105463786531,0.6283327838223982,0.997617500084411,0.9828269973663812,0.3264039382507953,0.25568181818181823,0.9976863524456442,0.9976863524456442,0.9956620114853986,0.6319373510384746,0
0.6425059810835138,0.483665635232019,0.4724492771964029,0.14952659297869222,0.5833679431687284,0.878368690611712,0.2224834265935754,0.17834357420001554,0.6269320258911307,0.2540199911237257,0.9847522236340532,0.348609737333773,0.9927786406455752,0.9707341443206561,0.4055970249083636,0.2272727272727273,0.992881084448136,0.992881084448136,0.9865691525515892,0.355464759959142,0
0.7253135263572481,0.3578859467986125,0.5355137078463967,0.5577126502235604,0.37062657290306716,0.42723581703119845,0.3252357450196104,0.239303941189292,0.3329808277719176,1.0,0.991105463786531,0.4875261017694253,0.9975478610257622,0.9828269973663812,0.3226048104449255,0.26136363636363635,0.997627028149379,0.997627028149379,0.9955170090837964,0.495062989445012,0
0.8931009973855413,0.5029687658875027,0.5802734072889804,0.2533507121499709,0.36543408226006857,0.7725919914140716,0.5673915397329116,0.40035074306289997,0.4477965077644744,0.4959529438009344,0.982210927573062,0.2628200901197934,0.9924293902150791,0.9659377100881366,0.5184204189742339,0.1534090909090909,0.9925548008186754,0.9925548008186754,0.9859861220618134,0.2686414708886619,0
0.8646104756389708,0.4510449893286391,0.44717206146254385,0.26781858048164847,0.21200022512642858,0.44010679991586293,0.1359398910391747,0.5947549533791854,0.24825191595314222,0.49613426935686206,0.9898348157560354,0.37527200791295756,0.9962489870682378,0.9803969136703516,0.32206972202156336,0.26704545454545453,0.9963218936315371,0.9963218936315371,0.9930731144401246,0.38304392236976514,0
0.5384370912341033,0.16188577553718847,0.33764385443312284,0.3474289436331547,0.31205682412175817,0.3375667738245106,0.6015581153346004,0.314457567600629,0.31797539677422076,0.22876929923685163,0.9872935196950442,0.4282448620727553,0.9958068845595436,0.9755531935452701,0.42884661690344217,0.19318181818181818,0.9959066235576782,0.9959066235576782,0.9922937265315124,0.43411644535240046,0
0.7527705278547104,0.2748170670379673,0.3693331765311222,0.29117246357187626,0.5735305085436667,0.48290198130121753,0.1413026479800331,0.24304359850070373,0.551654841011866,0.28802633731987654,0.9783989834815755,0.34790636333663044,0.9887110865381368,0.9587852048609897,0.5256976215319575,0.1590909090909091,0.988817370153947,0.988817370153947,0.9790048606013371,0.3527408920667348,0
0.18217802096331442,0.40241663755520757,0.3197355982684416,0.5709092954830716,0.4205009463384022,0.6554990795570875,0.4489998742154758,0.24326781759834493,0.4062922889127574,0.5666093914497655,0.9961880559085131,0.7460380261567207,0.9991421734139176,0.9926048975849247,0.14690852663402865,0.5568181818181818,0.9991991220004154,0.9991991220004154,0.998447265949509,0.7545114061967995,1
0.6132494844315931,0.4882773456772813,0.18012004017957542,0.4578042311075289,0.7961864856403672,0.4615052615563178,0.2839279319414941,0.10338759368215228,0.4909625999398946,0.31448555752908564,0.9783989834815755,0.24989559292229918,0.9893030185366514,0.9587852048609897,0.5556090643978919,0.13636363636363638,0.989440275264735,0.989440275264735,0.9801225874470213,0.25638406537282943,0
0.8348216562650628,0.6463244909830648,0.7621823260830826,0.5559988914700031,0.5027791441546959,0.24270950740177116,0.6443026613883811,0.11106631119927346,0.3750206285982128,0.5531577177769558,0.9580686149936465,0.13638861413342127,0.9690053432150454,0.9214766356293034,0.5679696069775524,0.14772727272727273,0.969121703793789,0.969121703793789,0.9422799815121938,0.13993871297242083,0
0.03839712757429331,0.5849659692112175,0.36559868655542854,0.2820703620955092,0.4160058278731418,0.4729537820353025,0.30937016948653717,0.24032626551774194,0.35586668887114065,0.5302631024798897,0.40914866581956794,0.009473568524013628,0.41898867204645984,0.2623482996609807,0.9603499478288775,0.0,0.41903716667161045,0.41903716667161045,0.19862308136145174,0.008852570650323466,0
0.45296947628079887,0.436826221767092,0.03606348408668536,0.3995117366032126,0.3938848276448397,0.43681613329249236,0.6632029043931984,0.13496140339847293,0.3539113511718808,0.4462769238079997,0.9961880559085131,0.831629849434004,0.9992255292568457,0.9926048975849247,0.15097519865157594,0.46022727272727276,0.999258446296681,0.999258446296681,0.9986043518845781,0.8328226081035068,0
0.9193578892950316,0.6757782275323504,0.6509803025264107,0.13669137156032138,0.14183440209168052,0.6812415720086449,0.4435954709480591,0.6962903081551568,0.37011270708436367,0.4870858678868621,0.9949174078780175,0.8284646664468626,0.9989216497281967,0.9901521988967996,0.19953447307167238,0.4090909090909091,0.998991486963486,0.998991486963486,0.9980575719952028,0.832482124616956,0
0.005606164896344246,0.5958367207542761,0.30603013415287106,0.3232768527214647,0.29371658913680143,0.5830751443244526,0.26224926053146896,0.24807092471224979,0.4198360490006654,0.5160020543655398,0.9796696315120709,0.1836465545664359,0.9888282067731371,0.9611638908477129,0.46579447253658657,0.21590909090909094,0.9889360187464779,0.9889360187464779,0.9791770509532398,0.18828736806264895,0
0.7294493877900452,0.5897730373377543,0.3313869973811963,0.6831526158964002,0.4289898772047419,0.5713434277426399,0.2866496140738213,0.0831206139862207,0.30757085146629703,0.5497596834031976,0.9567979669631509,0.07888778986701836,0.9713118732484722,0.9191904655193328,0.7544746769403652,0.06818181818181819,0.9714650134962778,0.9714650134962778,0.9465907820764948,0.08239700374531837,0
0.4694485302690801,0.44501072788903523,0.10571698893623527,0.47442354099143114,0.5025765456308358,0.6382518944406824,0.5369738576659052,0.037948976426132375,0.6610816359285797,0.56540305761344,0.9923761118170266,0.3805473128915266,0.9962342151467063,0.9852632487875281,0.1935147283088554,0.4375,0.9962922314834043,0.9962922314834043,0.9929885297058566,0.3850868232890705,0
0.10924368180739158,0.485237070591508,0.6033457021177341,0.19468956737856938,0.4830399062242659,0.06003999169611235,0.37237437149156516,0.456348888503726,0.42579880480777943,0.6927595142695876,0.9860228716645486,0.3615781954060886,0.9940532464462977,0.9731416130245907,0.4054632528025266,0.2215909090909091,0.9941565568178451,0.9941565568178451,0.9889828383615937,0.3677221654749745,0
0.20951611972598455,0.5802576519970347,0.5891583259770901,0.24041725087270524,0.6156660299727627,0.30596628654716274,0.4975891777505377,0.2260319302528183,0.5705817272198561,0.439917550837459,0.9885641677255398,0.5050445103857568,0.9961371425194989,0.9779729976994385,0.38068865880086733,0.2272727272727273,0.9962329071871389,0.9962329071871389,0.9928858196713883,0.512087163772557,1
0.09352592414112032,0.6340927181340263,0.3054066677487237,0.23144482876252767,0.4004598581510007,0.3871588570781195,0.34607914500638104,0.23182909297006504,0.49610530874849235,0.4378306805674815,0.982210927573062,0.28038245961094627,0.9893251764189486,0.9659377100881366,0.36126494903282946,0.25568181818181823,0.9894106131166022,0.9894106131166022,0.9800712324297872,0.2853251617296561,1
0.8207511326503358,0.4475437975828903,0.5041851214051687,0.17664336617696194,0.15183959819578496,0.4294731198282905,0.6004887879360536,0.30846587576725515,0.9198417328547113,0.7071288999374596,0.9174078780177889,0.0629080118694362,0.9317167927203971,0.8508541271332619,0.7637584610856933,0.0625,0.9318660457390326,0.9318660457390326,0.8744309410957953,0.06435137895812056,0
0.4325897248748183,0.11924083317787221,0.3463473075312186,0.5384605156828183,0.12825580523989366,0.5961648751515957,0.5811604690346771,0.383613879216273,0.3724585413068523,0.28940386224451836,0.9987293519695043,0.6168370150565997,0.9999198095688286,0.9975287981365244,0.0587794633063119,0.6875,0.9999406757037349,0.9999406757037349,0.9998701020152313,0.6224038134150494,0
0.5564340862376331,0.20550905141791861,0.2522146981023512,0.1046497806803657,0.2298758850354082,0.5214133104361746,0.5524472163007024,0.2440076535288601,0.43210901324170775,0.37325197925317405,0.9974587039390087,0.8280470381360592,0.9998058547455853,0.9950637639981661,0.11622120555421844,0.4829545454545455,0.9998516892593364,0.9998516892593364,0.9996797863631283,0.8266939053455907,0
0.5124933385891943,0.2609186202745136,0.2544607854602162,0.3891611219378583,0.24530305396113197,0.4530024295072083,0.7028234681557572,0.2208467078770931,0.4091079397963314,0.45608403547627824,0.9961880559085131,0.9258380041762834,0.9996106543539185,0.9926048975849247,0.16981031115391687,0.37500000000000006,0.9996737163705399,0.9996737163705399,0.9993323847759562,0.9284984678243104,0
0.5262207912746586,0.463882835232883,0.18644925764310125,0.4073176755869126,0.7447791674201549,0.5410707613696923,0.6731139703873064,0.49801623464970957,0.4376213841027008,0.34733135064890136,0.9860228716645486,0.3029124079569184,0.9942378954654421,0.9731416130245907,0.4144527383150063,0.21022727272727273,0.9943345297066416,0.9943345297066416,0.9893241981820324,0.31018045624787205,0
0.32287033300346324,0.7810937291989501,0.609930071859568,0.2496440905616599,0.7621535271021695,0.8105867663043813,0.7980718024964368,0.45044423802776723,0.5167676383244366,0.29123702594795103,0.9783989834815755,0.22090339597758,0.987913402775433,0.9587852048609897,0.4850309013564491,0.18181818181818182,0.988016492154362,0.988016492154362,0.9774853562678799,0.22744296901600275,0
